ProyectoEdificio, c:\proyectoscteycee\ctehe2019\proyectos\ejemploviv_plurif_bdc\newbdl_ds.xml, zonaB3.bin

AUTONOMO, SIS3_EQ1_EQ_ED_AireAire_SF-Defecto
demandaCal, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,
consumoRef, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,54724.234 ,95117.586 ,102935.32 ,72361.88 ,0.0 ,0.0 ,0.0 ,
consumoCal, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,
nhFuncionaRef, 0 ,0 ,0 ,0 ,0 ,170 ,251 ,255 ,227 ,0 ,0 ,0 ,
nhFuncionaCal, 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
nhCortaRef, 0 ,0 ,0 ,0 ,0 ,0 ,8 ,5 ,6 ,0 ,0 ,0 ,
nhCortaCal, 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
FinAUTONOMO
  
AUTONOMO, SIS14_EQ12_EQ_ED_AireAire_SF-Defecto
demandaSenRef, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,181112.89 ,318324.88 ,316586.34 ,142682.48 ,0.0 ,0.0 ,0.0 ,
demandaTotRef, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,188800.52 ,327896.1 ,327441.38 ,155123.95 ,0.0 ,0.0 ,0.0 ,
demandaCal, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,
consumoRef, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,52635.477 ,91639.59 ,89940.04 ,48703.15 ,0.0 ,0.0 ,0.0 ,
consumoCal, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,
nhFuncionaRef, 0 ,0 ,0 ,0 ,0 ,166 ,251 ,250 ,160 ,0 ,0 ,0 ,
nhFuncionaCal, 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
nhCortaRef, 0 ,0 ,0 ,0 ,0 ,0 ,5 ,3 ,0 ,0 ,0 ,0 ,
nhCortaCal, 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
FinAUTONOMO
  
BDC_AIREAGUA, SIS15_EQ1_EQ_ED_AireAgua_BDC-ACS-Defecto
demandaACS, 6073111.5 ,5476706.0 ,5947165.5 ,5644453.5 ,5586882.5 ,5046140.5 ,4965983.0 ,4965983.0 ,4925991.5 ,5338533.5 ,5526859.0 ,5951349.0 ,
demandaCAL, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,
consumoElectricidad, 2037986.5 ,1837124.5 ,1953916.1 ,1799031.2 ,1682847.4 ,1481805.6 ,1415206.8 ,1403968.5 ,1423068.1 ,1571635.2 ,1749740.5 ,1977457.9 ,
nhFunciona, 620 ,560 ,620 ,600 ,620 ,600 ,620 ,620 ,600 ,620 ,600 ,620 ,
nhCortaACS, 13 ,16 ,13 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,
nhCortaCAL, 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
FinBDC_AIREAGUA
  
BDC_AIREAGUA, SIS16_EQ2_EQ_ED_AireAgua_BDC-ACS-Defecto
demandaACS, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,
demandaCAL, 344808.7 ,192211.69 ,121936.63 ,8093.4575 ,983.5591 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,45168.555 ,256740.08 ,
consumoElectricidad, 211645.4 ,119624.555 ,67530.89 ,10288.956 ,1226.5215 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,39348.24 ,168988.72 ,
nhFunciona, 240 ,136 ,68 ,17 ,2 ,0 ,0 ,0 ,0 ,0 ,56 ,203 ,
nhCortaACS, 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
nhCortaCAL, 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
FinBDC_AIREAGUA
  
BDC_AIREAGUA, SIS_EQ1_EQ_ED_AireAgua_BDC-ACS-Defecto
demandaACS, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,
demandaCAL, 179294.97 ,87528.34 ,47908.746 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,9903.609 ,136784.9 ,
consumoElectricidad, 139206.84 ,65464.62 ,34777.586 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,7093.327 ,111020.18 ,
nhFunciona, 186 ,85 ,44 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,152 ,
nhCortaACS, 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
nhCortaCAL, 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
FinBDC_AIREAGUA
  
BDC_AIREAGUA, SIS1_EQ2_EQ_ED_AireAgua_BDC-ACS-Defecto
demandaACS, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,
demandaCAL, 472489.22 ,260631.38 ,145044.75 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,56369.598 ,382094.44 ,
consumoElectricidad, 286772.12 ,162313.31 ,83595.9 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,46719.74 ,251031.98 ,
nhFunciona, 323 ,186 ,88 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,65 ,302 ,
nhCortaACS, 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
nhCortaCAL, 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
FinBDC_AIREAGUA
  
AUTONOMO, SIS16_EQ1_EQ_ED_AireAire_SF-Defecto
demandaSenRef, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,736863.2 ,1290326.0 ,1244335.8 ,692892.56 ,0.0 ,0.0 ,0.0 ,
demandaTotRef, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,773626.56 ,1325539.1 ,1288576.4 ,751711.0 ,0.0 ,0.0 ,0.0 ,
demandaCal, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,
consumoRef, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,210582.42 ,353979.6 ,341665.66 ,213862.52 ,0.0 ,0.0 ,0.0 ,
consumoCal, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,
nhFuncionaRef, 0 ,0 ,0 ,0 ,0 ,166 ,235 ,236 ,170 ,0 ,0 ,0 ,
nhFuncionaCal, 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
